"conditionHit_1go","conditionHit_2go","conditionHit_3go","conditionHit_4go","conditioncorReject_2go","conditioncorReject_3go","conditioncorReject_4go","scanner1","scanner2","scanner3","scanner4","scanner5","RelativeRMS_mean_c"
1,0,0,0,0,0,0,0,0,0,1,0,0.05422095
0,1,0,0,0,0,0,0,0,0,1,0,0.05422095
0,0,1,0,0,0,0,0,0,0,1,0,0.05422095
0,0,0,1,0,0,0,0,0,0,1,0,0.05422095
0,0,0,0,1,0,0,0,0,0,1,0,0.05422095
0,0,0,0,0,1,0,0,0,0,1,0,0.05422095
0,0,0,0,0,0,1,0,0,0,1,0,0.05422095
1,0,0,0,0,0,0,1,0,0,0,0,0.05372195
0,1,0,0,0,0,0,1,0,0,0,0,0.05372195
0,0,1,0,0,0,0,1,0,0,0,0,0.05372195
0,0,0,1,0,0,0,1,0,0,0,0,0.05372195
0,0,0,0,1,0,0,1,0,0,0,0,0.05372195
0,0,0,0,0,1,0,1,0,0,0,0,0.05372195
0,0,0,0,0,0,1,1,0,0,0,0,0.05372195
1,0,0,0,0,0,0,1,0,0,0,0,0.04448695
0,1,0,0,0,0,0,1,0,0,0,0,0.04448695
0,0,1,0,0,0,0,1,0,0,0,0,0.04448695
0,0,0,1,0,0,0,1,0,0,0,0,0.04448695
0,0,0,0,1,0,0,1,0,0,0,0,0.04448695
0,0,0,0,0,1,0,1,0,0,0,0,0.04448695
0,0,0,0,0,0,1,1,0,0,0,0,0.04448695
1,0,0,0,0,0,0,-1,-1,-1,-1,-1,0.00687314999999999
0,1,0,0,0,0,0,-1,-1,-1,-1,-1,0.00687314999999999
0,0,1,0,0,0,0,-1,-1,-1,-1,-1,0.00687314999999999
0,0,0,1,0,0,0,-1,-1,-1,-1,-1,0.00687314999999999
0,0,0,0,1,0,0,-1,-1,-1,-1,-1,0.00687314999999999
0,0,0,0,0,1,0,-1,-1,-1,-1,-1,0.00687314999999999
0,0,0,0,0,0,1,-1,-1,-1,-1,-1,0.00687314999999999
1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-0.00715335
0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-0.00715335
0,0,1,0,0,0,0,-1,-1,-1,-1,-1,-0.00715335
0,0,0,1,0,0,0,-1,-1,-1,-1,-1,-0.00715335
0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-0.00715335
0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-0.00715335
0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-0.00715335
1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-0.01208035
0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-0.01208035
0,0,1,0,0,0,0,-1,-1,-1,-1,-1,-0.01208035
0,0,0,1,0,0,0,-1,-1,-1,-1,-1,-0.01208035
0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-0.01208035
0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-0.01208035
0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-0.01208035
1,0,0,0,0,0,0,-1,-1,-1,-1,-1,0.02024195
0,1,0,0,0,0,0,-1,-1,-1,-1,-1,0.02024195
0,0,1,0,0,0,0,-1,-1,-1,-1,-1,0.02024195
0,0,0,1,0,0,0,-1,-1,-1,-1,-1,0.02024195
0,0,0,0,1,0,0,-1,-1,-1,-1,-1,0.02024195
0,0,0,0,0,1,0,-1,-1,-1,-1,-1,0.02024195
0,0,0,0,0,0,1,-1,-1,-1,-1,-1,0.02024195
1,0,0,0,0,0,0,0,1,0,0,0,-0.04646805
0,1,0,0,0,0,0,0,1,0,0,0,-0.04646805
0,0,1,0,0,0,0,0,1,0,0,0,-0.04646805
0,0,0,1,0,0,0,0,1,0,0,0,-0.04646805
0,0,0,0,1,0,0,0,1,0,0,0,-0.04646805
0,0,0,0,0,1,0,0,1,0,0,0,-0.04646805
0,0,0,0,0,0,1,0,1,0,0,0,-0.04646805
1,0,0,0,0,0,0,0,1,0,0,0,-0.04356365
0,1,0,0,0,0,0,0,1,0,0,0,-0.04356365
0,0,1,0,0,0,0,0,1,0,0,0,-0.04356365
0,0,0,1,0,0,0,0,1,0,0,0,-0.04356365
0,0,0,0,1,0,0,0,1,0,0,0,-0.04356365
0,0,0,0,0,1,0,0,1,0,0,0,-0.04356365
0,0,0,0,0,0,1,0,1,0,0,0,-0.04356365
1,0,0,0,0,0,0,1,0,0,0,0,0.05647195
0,1,0,0,0,0,0,1,0,0,0,0,0.05647195
0,0,1,0,0,0,0,1,0,0,0,0,0.05647195
0,0,0,1,0,0,0,1,0,0,0,0,0.05647195
0,0,0,0,1,0,0,1,0,0,0,0,0.05647195
0,0,0,0,0,1,0,1,0,0,0,0,0.05647195
0,0,0,0,0,0,1,1,0,0,0,0,0.05647195
1,0,0,0,0,0,0,1,0,0,0,0,0.01572495
0,1,0,0,0,0,0,1,0,0,0,0,0.01572495
0,0,1,0,0,0,0,1,0,0,0,0,0.01572495
0,0,0,1,0,0,0,1,0,0,0,0,0.01572495
0,0,0,0,1,0,0,1,0,0,0,0,0.01572495
0,0,0,0,0,1,0,1,0,0,0,0,0.01572495
0,0,0,0,0,0,1,1,0,0,0,0,0.01572495
1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-0.01242505
0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-0.01242505
0,0,1,0,0,0,0,-1,-1,-1,-1,-1,-0.01242505
0,0,0,1,0,0,0,-1,-1,-1,-1,-1,-0.01242505
0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-0.01242505
0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-0.01242505
0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-0.01242505
1,0,0,0,0,0,0,-1,-1,-1,-1,-1,0.03699795
0,1,0,0,0,0,0,-1,-1,-1,-1,-1,0.03699795
0,0,1,0,0,0,0,-1,-1,-1,-1,-1,0.03699795
0,0,0,1,0,0,0,-1,-1,-1,-1,-1,0.03699795
0,0,0,0,1,0,0,-1,-1,-1,-1,-1,0.03699795
0,0,0,0,0,1,0,-1,-1,-1,-1,-1,0.03699795
0,0,0,0,0,0,1,-1,-1,-1,-1,-1,0.03699795
1,0,0,0,0,0,0,0,1,0,0,0,0.06571695
0,1,0,0,0,0,0,0,1,0,0,0,0.06571695
0,0,1,0,0,0,0,0,1,0,0,0,0.06571695
0,0,0,1,0,0,0,0,1,0,0,0,0.06571695
0,0,0,0,1,0,0,0,1,0,0,0,0.06571695
0,0,0,0,0,1,0,0,1,0,0,0,0.06571695
0,0,0,0,0,0,1,0,1,0,0,0,0.06571695
1,0,0,0,0,0,0,0,1,0,0,0,0.10354295
0,1,0,0,0,0,0,0,1,0,0,0,0.10354295
0,0,1,0,0,0,0,0,1,0,0,0,0.10354295
0,0,0,1,0,0,0,0,1,0,0,0,0.10354295
0,0,0,0,1,0,0,0,1,0,0,0,0.10354295
0,0,0,0,0,1,0,0,1,0,0,0,0.10354295
0,0,0,0,0,0,1,0,1,0,0,0,0.10354295
1,0,0,0,0,0,0,0,0,0,1,0,0.14671595
0,1,0,0,0,0,0,0,0,0,1,0,0.14671595
0,0,1,0,0,0,0,0,0,0,1,0,0.14671595
0,0,0,1,0,0,0,0,0,0,1,0,0.14671595
0,0,0,0,1,0,0,0,0,0,1,0,0.14671595
0,0,0,0,0,1,0,0,0,0,1,0,0.14671595
0,0,0,0,0,0,1,0,0,0,1,0,0.14671595
1,0,0,0,0,0,0,0,0,0,1,0,0.21001695
0,1,0,0,0,0,0,0,0,0,1,0,0.21001695
0,0,1,0,0,0,0,0,0,0,1,0,0.21001695
0,0,0,1,0,0,0,0,0,0,1,0,0.21001695
0,0,0,0,1,0,0,0,0,0,1,0,0.21001695
0,0,0,0,0,1,0,0,0,0,1,0,0.21001695
0,0,0,0,0,0,1,0,0,0,1,0,0.21001695
1,0,0,0,0,0,0,0,1,0,0,0,-0.02078895
0,1,0,0,0,0,0,0,1,0,0,0,-0.02078895
0,0,1,0,0,0,0,0,1,0,0,0,-0.02078895
0,0,0,1,0,0,0,0,1,0,0,0,-0.02078895
0,0,0,0,1,0,0,0,1,0,0,0,-0.02078895
0,0,0,0,0,1,0,0,1,0,0,0,-0.02078895
0,0,0,0,0,0,1,0,1,0,0,0,-0.02078895
1,0,0,0,0,0,0,0,1,0,0,0,0.01263695
0,1,0,0,0,0,0,0,1,0,0,0,0.01263695
0,0,1,0,0,0,0,0,1,0,0,0,0.01263695
0,0,0,1,0,0,0,0,1,0,0,0,0.01263695
0,0,0,0,1,0,0,0,1,0,0,0,0.01263695
0,0,0,0,0,1,0,0,1,0,0,0,0.01263695
0,0,0,0,0,0,1,0,1,0,0,0,0.01263695
1,0,0,0,0,0,0,0,0,0,1,0,-0.04179425
0,1,0,0,0,0,0,0,0,0,1,0,-0.04179425
0,0,1,0,0,0,0,0,0,0,1,0,-0.04179425
0,0,0,1,0,0,0,0,0,0,1,0,-0.04179425
0,0,0,0,1,0,0,0,0,0,1,0,-0.04179425
0,0,0,0,0,1,0,0,0,0,1,0,-0.04179425
0,0,0,0,0,0,1,0,0,0,1,0,-0.04179425
1,0,0,0,0,0,0,0,0,0,1,0,-0.02920915
0,1,0,0,0,0,0,0,0,0,1,0,-0.02920915
0,0,1,0,0,0,0,0,0,0,1,0,-0.02920915
0,0,0,1,0,0,0,0,0,0,1,0,-0.02920915
0,0,0,0,1,0,0,0,0,0,1,0,-0.02920915
0,0,0,0,0,1,0,0,0,0,1,0,-0.02920915
0,0,0,0,0,0,1,0,0,0,1,0,-0.02920915
1,0,0,0,0,0,0,-1,-1,-1,-1,-1,0.22149695
0,1,0,0,0,0,0,-1,-1,-1,-1,-1,0.22149695
0,0,1,0,0,0,0,-1,-1,-1,-1,-1,0.22149695
0,0,0,1,0,0,0,-1,-1,-1,-1,-1,0.22149695
0,0,0,0,1,0,0,-1,-1,-1,-1,-1,0.22149695
0,0,0,0,0,1,0,-1,-1,-1,-1,-1,0.22149695
0,0,0,0,0,0,1,-1,-1,-1,-1,-1,0.22149695
1,0,0,0,0,0,0,0,1,0,0,0,-0.00305215
0,1,0,0,0,0,0,0,1,0,0,0,-0.00305215
0,0,1,0,0,0,0,0,1,0,0,0,-0.00305215
0,0,0,1,0,0,0,0,1,0,0,0,-0.00305215
0,0,0,0,1,0,0,0,1,0,0,0,-0.00305215
0,0,0,0,0,1,0,0,1,0,0,0,-0.00305215
0,0,0,0,0,0,1,0,1,0,0,0,-0.00305215
1,0,0,0,0,0,0,0,1,0,0,0,0.01482195
0,1,0,0,0,0,0,0,1,0,0,0,0.01482195
0,0,1,0,0,0,0,0,1,0,0,0,0.01482195
0,0,0,1,0,0,0,0,1,0,0,0,0.01482195
0,0,0,0,1,0,0,0,1,0,0,0,0.01482195
0,0,0,0,0,1,0,0,1,0,0,0,0.01482195
0,0,0,0,0,0,1,0,1,0,0,0,0.01482195
1,0,0,0,0,0,0,0,1,0,0,0,-0.04795295
0,1,0,0,0,0,0,0,1,0,0,0,-0.04795295
0,0,1,0,0,0,0,0,1,0,0,0,-0.04795295
0,0,0,1,0,0,0,0,1,0,0,0,-0.04795295
0,0,0,0,1,0,0,0,1,0,0,0,-0.04795295
0,0,0,0,0,1,0,0,1,0,0,0,-0.04795295
0,0,0,0,0,0,1,0,1,0,0,0,-0.04795295
1,0,0,0,0,0,0,0,1,0,0,0,-0.04248725
0,1,0,0,0,0,0,0,1,0,0,0,-0.04248725
0,0,1,0,0,0,0,0,1,0,0,0,-0.04248725
0,0,0,1,0,0,0,0,1,0,0,0,-0.04248725
0,0,0,0,1,0,0,0,1,0,0,0,-0.04248725
0,0,0,0,0,1,0,0,1,0,0,0,-0.04248725
0,0,0,0,0,0,1,0,1,0,0,0,-0.04248725
1,0,0,0,0,0,0,0,0,0,0,1,0.06759495
0,1,0,0,0,0,0,0,0,0,0,1,0.06759495
0,0,1,0,0,0,0,0,0,0,0,1,0.06759495
0,0,0,1,0,0,0,0,0,0,0,1,0.06759495
0,0,0,0,1,0,0,0,0,0,0,1,0.06759495
0,0,0,0,0,1,0,0,0,0,0,1,0.06759495
0,0,0,0,0,0,1,0,0,0,0,1,0.06759495
1,0,0,0,0,0,0,0,0,0,0,1,0.07750495
0,1,0,0,0,0,0,0,0,0,0,1,0.07750495
0,0,1,0,0,0,0,0,0,0,0,1,0.07750495
0,0,0,1,0,0,0,0,0,0,0,1,0.07750495
0,0,0,0,1,0,0,0,0,0,0,1,0.07750495
0,0,0,0,0,1,0,0,0,0,0,1,0.07750495
0,0,0,0,0,0,1,0,0,0,0,1,0.07750495
1,0,0,0,0,0,0,0,0,0,1,0,-0.05896655
0,1,0,0,0,0,0,0,0,0,1,0,-0.05896655
0,0,1,0,0,0,0,0,0,0,1,0,-0.05896655
0,0,0,1,0,0,0,0,0,0,1,0,-0.05896655
0,0,0,0,1,0,0,0,0,0,1,0,-0.05896655
0,0,0,0,0,1,0,0,0,0,1,0,-0.05896655
0,0,0,0,0,0,1,0,0,0,1,0,-0.05896655
1,0,0,0,0,0,0,0,0,0,1,0,-0.04645595
0,1,0,0,0,0,0,0,0,0,1,0,-0.04645595
0,0,1,0,0,0,0,0,0,0,1,0,-0.04645595
0,0,0,1,0,0,0,0,0,0,1,0,-0.04645595
0,0,0,0,1,0,0,0,0,0,1,0,-0.04645595
0,0,0,0,0,1,0,0,0,0,1,0,-0.04645595
0,0,0,0,0,0,1,0,0,0,1,0,-0.04645595
1,0,0,0,0,0,0,0,1,0,0,0,-0.00625525
0,1,0,0,0,0,0,0,1,0,0,0,-0.00625525
0,0,1,0,0,0,0,0,1,0,0,0,-0.00625525
0,0,0,1,0,0,0,0,1,0,0,0,-0.00625525
0,0,0,0,1,0,0,0,1,0,0,0,-0.00625525
0,0,0,0,0,1,0,0,1,0,0,0,-0.00625525
0,0,0,0,0,0,1,0,1,0,0,0,-0.00625525
1,0,0,0,0,0,0,0,1,0,0,0,0.02390495
0,1,0,0,0,0,0,0,1,0,0,0,0.02390495
0,0,1,0,0,0,0,0,1,0,0,0,0.02390495
0,0,0,1,0,0,0,0,1,0,0,0,0.02390495
0,0,0,0,1,0,0,0,1,0,0,0,0.02390495
0,0,0,0,0,1,0,0,1,0,0,0,0.02390495
0,0,0,0,0,0,1,0,1,0,0,0,0.02390495
1,0,0,0,0,0,0,1,0,0,0,0,0.34108595
0,1,0,0,0,0,0,1,0,0,0,0,0.34108595
0,0,1,0,0,0,0,1,0,0,0,0,0.34108595
0,0,0,1,0,0,0,1,0,0,0,0,0.34108595
0,0,0,0,1,0,0,1,0,0,0,0,0.34108595
0,0,0,0,0,1,0,1,0,0,0,0,0.34108595
0,0,0,0,0,0,1,1,0,0,0,0,0.34108595
1,0,0,0,0,0,0,1,0,0,0,0,0.78319495
0,1,0,0,0,0,0,1,0,0,0,0,0.78319495
0,0,1,0,0,0,0,1,0,0,0,0,0.78319495
0,0,0,1,0,0,0,1,0,0,0,0,0.78319495
0,0,0,0,1,0,0,1,0,0,0,0,0.78319495
0,0,0,0,0,1,0,1,0,0,0,0,0.78319495
0,0,0,0,0,0,1,1,0,0,0,0,0.78319495
1,0,0,0,0,0,0,1,0,0,0,0,0.06561795
0,1,0,0,0,0,0,1,0,0,0,0,0.06561795
0,0,1,0,0,0,0,1,0,0,0,0,0.06561795
0,0,0,1,0,0,0,1,0,0,0,0,0.06561795
0,0,0,0,1,0,0,1,0,0,0,0,0.06561795
0,0,0,0,0,1,0,1,0,0,0,0,0.06561795
0,0,0,0,0,0,1,1,0,0,0,0,0.06561795
1,0,0,0,0,0,0,1,0,0,0,0,0.08196895
0,1,0,0,0,0,0,1,0,0,0,0,0.08196895
0,0,1,0,0,0,0,1,0,0,0,0,0.08196895
0,0,0,1,0,0,0,1,0,0,0,0,0.08196895
0,0,0,0,1,0,0,1,0,0,0,0,0.08196895
0,0,0,0,0,1,0,1,0,0,0,0,0.08196895
0,0,0,0,0,0,1,1,0,0,0,0,0.08196895
1,0,0,0,0,0,0,0,1,0,0,0,-0.03258745
0,1,0,0,0,0,0,0,1,0,0,0,-0.03258745
0,0,1,0,0,0,0,0,1,0,0,0,-0.03258745
0,0,0,1,0,0,0,0,1,0,0,0,-0.03258745
0,0,0,0,1,0,0,0,1,0,0,0,-0.03258745
0,0,0,0,0,1,0,0,1,0,0,0,-0.03258745
0,0,0,0,0,0,1,0,1,0,0,0,-0.03258745
1,0,0,0,0,0,0,0,1,0,0,0,-0.01004585
0,1,0,0,0,0,0,0,1,0,0,0,-0.01004585
0,0,1,0,0,0,0,0,1,0,0,0,-0.01004585
0,0,0,1,0,0,0,0,1,0,0,0,-0.01004585
0,0,0,0,1,0,0,0,1,0,0,0,-0.01004585
0,0,0,0,0,1,0,0,1,0,0,0,-0.01004585
0,0,0,0,0,0,1,0,1,0,0,0,-0.01004585
1,0,0,0,0,0,0,-1,-1,-1,-1,-1,0.04526695
0,1,0,0,0,0,0,-1,-1,-1,-1,-1,0.04526695
0,0,1,0,0,0,0,-1,-1,-1,-1,-1,0.04526695
0,0,0,1,0,0,0,-1,-1,-1,-1,-1,0.04526695
0,0,0,0,1,0,0,-1,-1,-1,-1,-1,0.04526695
0,0,0,0,0,1,0,-1,-1,-1,-1,-1,0.04526695
0,0,0,0,0,0,1,-1,-1,-1,-1,-1,0.04526695
1,0,0,0,0,0,0,-1,-1,-1,-1,-1,0.06654195
0,1,0,0,0,0,0,-1,-1,-1,-1,-1,0.06654195
0,0,1,0,0,0,0,-1,-1,-1,-1,-1,0.06654195
0,0,0,1,0,0,0,-1,-1,-1,-1,-1,0.06654195
0,0,0,0,1,0,0,-1,-1,-1,-1,-1,0.06654195
0,0,0,0,0,1,0,-1,-1,-1,-1,-1,0.06654195
0,0,0,0,0,0,1,-1,-1,-1,-1,-1,0.06654195
1,0,0,0,0,0,0,-1,-1,-1,-1,-1,0.05597895
0,1,0,0,0,0,0,-1,-1,-1,-1,-1,0.05597895
0,0,1,0,0,0,0,-1,-1,-1,-1,-1,0.05597895
0,0,0,1,0,0,0,-1,-1,-1,-1,-1,0.05597895
0,0,0,0,1,0,0,-1,-1,-1,-1,-1,0.05597895
0,0,0,0,0,1,0,-1,-1,-1,-1,-1,0.05597895
0,0,0,0,0,0,1,-1,-1,-1,-1,-1,0.05597895
1,0,0,0,0,0,0,-1,-1,-1,-1,-1,0.11566695
0,1,0,0,0,0,0,-1,-1,-1,-1,-1,0.11566695
0,0,1,0,0,0,0,-1,-1,-1,-1,-1,0.11566695
0,0,0,1,0,0,0,-1,-1,-1,-1,-1,0.11566695
0,0,0,0,1,0,0,-1,-1,-1,-1,-1,0.11566695
0,0,0,0,0,1,0,-1,-1,-1,-1,-1,0.11566695
0,0,0,0,0,0,1,-1,-1,-1,-1,-1,0.11566695
1,0,0,0,0,0,0,0,1,0,0,0,0.12341795
0,1,0,0,0,0,0,0,1,0,0,0,0.12341795
0,0,1,0,0,0,0,0,1,0,0,0,0.12341795
0,0,0,1,0,0,0,0,1,0,0,0,0.12341795
0,0,0,0,1,0,0,0,1,0,0,0,0.12341795
0,0,0,0,0,1,0,0,1,0,0,0,0.12341795
0,0,0,0,0,0,1,0,1,0,0,0,0.12341795
1,0,0,0,0,0,0,0,1,0,0,0,0.10757895
0,1,0,0,0,0,0,0,1,0,0,0,0.10757895
0,0,1,0,0,0,0,0,1,0,0,0,0.10757895
0,0,0,1,0,0,0,0,1,0,0,0,0.10757895
0,0,0,0,1,0,0,0,1,0,0,0,0.10757895
0,0,0,0,0,1,0,0,1,0,0,0,0.10757895
0,0,0,0,0,0,1,0,1,0,0,0,0.10757895
1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-0.02862915
0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-0.02862915
0,0,1,0,0,0,0,-1,-1,-1,-1,-1,-0.02862915
0,0,0,1,0,0,0,-1,-1,-1,-1,-1,-0.02862915
0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-0.02862915
0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-0.02862915
0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-0.02862915
1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-0.01735785
0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-0.01735785
0,0,1,0,0,0,0,-1,-1,-1,-1,-1,-0.01735785
0,0,0,1,0,0,0,-1,-1,-1,-1,-1,-0.01735785
0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-0.01735785
0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-0.01735785
0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-0.01735785
1,0,0,0,0,0,0,0,1,0,0,0,-0.03363535
0,1,0,0,0,0,0,0,1,0,0,0,-0.03363535
0,0,1,0,0,0,0,0,1,0,0,0,-0.03363535
0,0,0,1,0,0,0,0,1,0,0,0,-0.03363535
0,0,0,0,1,0,0,0,1,0,0,0,-0.03363535
0,0,0,0,0,1,0,0,1,0,0,0,-0.03363535
0,0,0,0,0,0,1,0,1,0,0,0,-0.03363535
1,0,0,0,0,0,0,0,1,0,0,0,-0.04819195
0,1,0,0,0,0,0,0,1,0,0,0,-0.04819195
0,0,1,0,0,0,0,0,1,0,0,0,-0.04819195
0,0,0,1,0,0,0,0,1,0,0,0,-0.04819195
0,0,0,0,1,0,0,0,1,0,0,0,-0.04819195
0,0,0,0,0,1,0,0,1,0,0,0,-0.04819195
0,0,0,0,0,0,1,0,1,0,0,0,-0.04819195
1,0,0,0,0,0,0,0,1,0,0,0,-0.01106555
0,1,0,0,0,0,0,0,1,0,0,0,-0.01106555
0,0,1,0,0,0,0,0,1,0,0,0,-0.01106555
0,0,0,1,0,0,0,0,1,0,0,0,-0.01106555
0,0,0,0,1,0,0,0,1,0,0,0,-0.01106555
0,0,0,0,0,1,0,0,1,0,0,0,-0.01106555
0,0,0,0,0,0,1,0,1,0,0,0,-0.01106555
1,0,0,0,0,0,0,0,1,0,0,0,0.01264295
0,1,0,0,0,0,0,0,1,0,0,0,0.01264295
0,0,1,0,0,0,0,0,1,0,0,0,0.01264295
0,0,0,1,0,0,0,0,1,0,0,0,0.01264295
0,0,0,0,1,0,0,0,1,0,0,0,0.01264295
0,0,0,0,0,1,0,0,1,0,0,0,0.01264295
0,0,0,0,0,0,1,0,1,0,0,0,0.01264295
1,0,0,0,0,0,0,0,0,0,1,0,0.35088695
0,1,0,0,0,0,0,0,0,0,1,0,0.35088695
0,0,1,0,0,0,0,0,0,0,1,0,0.35088695
0,0,0,1,0,0,0,0,0,0,1,0,0.35088695
0,0,0,0,1,0,0,0,0,0,1,0,0.35088695
0,0,0,0,0,1,0,0,0,0,1,0,0.35088695
0,0,0,0,0,0,1,0,0,0,1,0,0.35088695
1,0,0,0,0,0,0,0,0,0,1,0,0.20832095
0,1,0,0,0,0,0,0,0,0,1,0,0.20832095
0,0,1,0,0,0,0,0,0,0,1,0,0.20832095
0,0,0,1,0,0,0,0,0,0,1,0,0.20832095
0,0,0,0,1,0,0,0,0,0,1,0,0.20832095
0,0,0,0,0,1,0,0,0,0,1,0,0.20832095
0,0,0,0,0,0,1,0,0,0,1,0,0.20832095
1,0,0,0,0,0,0,0,1,0,0,0,-0.06240105
0,1,0,0,0,0,0,0,1,0,0,0,-0.06240105
0,0,1,0,0,0,0,0,1,0,0,0,-0.06240105
0,0,0,1,0,0,0,0,1,0,0,0,-0.06240105
0,0,0,0,1,0,0,0,1,0,0,0,-0.06240105
0,0,0,0,0,1,0,0,1,0,0,0,-0.06240105
0,0,0,0,0,0,1,0,1,0,0,0,-0.06240105
1,0,0,0,0,0,0,0,1,0,0,0,-0.03285705
0,1,0,0,0,0,0,0,1,0,0,0,-0.03285705
0,0,1,0,0,0,0,0,1,0,0,0,-0.03285705
0,0,0,1,0,0,0,0,1,0,0,0,-0.03285705
0,0,0,0,1,0,0,0,1,0,0,0,-0.03285705
0,0,0,0,0,1,0,0,1,0,0,0,-0.03285705
0,0,0,0,0,0,1,0,1,0,0,0,-0.03285705
1,0,0,0,0,0,0,0,1,0,0,0,0.03984995
0,1,0,0,0,0,0,0,1,0,0,0,0.03984995
0,0,1,0,0,0,0,0,1,0,0,0,0.03984995
0,0,0,1,0,0,0,0,1,0,0,0,0.03984995
0,0,0,0,1,0,0,0,1,0,0,0,0.03984995
0,0,0,0,0,1,0,0,1,0,0,0,0.03984995
0,0,0,0,0,0,1,0,1,0,0,0,0.03984995
1,0,0,0,0,0,0,0,1,0,0,0,0.06361495
0,1,0,0,0,0,0,0,1,0,0,0,0.06361495
0,0,1,0,0,0,0,0,1,0,0,0,0.06361495
0,0,0,1,0,0,0,0,1,0,0,0,0.06361495
0,0,0,0,1,0,0,0,1,0,0,0,0.06361495
0,0,0,0,0,1,0,0,1,0,0,0,0.06361495
0,0,0,0,0,0,1,0,1,0,0,0,0.06361495
1,0,0,0,0,0,0,0,1,0,0,0,-0.05371445
0,1,0,0,0,0,0,0,1,0,0,0,-0.05371445
0,0,1,0,0,0,0,0,1,0,0,0,-0.05371445
0,0,0,1,0,0,0,0,1,0,0,0,-0.05371445
0,0,0,0,1,0,0,0,1,0,0,0,-0.05371445
0,0,0,0,0,1,0,0,1,0,0,0,-0.05371445
0,0,0,0,0,0,1,0,1,0,0,0,-0.05371445
1,0,0,0,0,0,0,0,1,0,0,0,-0.02867995
0,1,0,0,0,0,0,0,1,0,0,0,-0.02867995
0,0,1,0,0,0,0,0,1,0,0,0,-0.02867995
0,0,0,1,0,0,0,0,1,0,0,0,-0.02867995
0,0,0,0,1,0,0,0,1,0,0,0,-0.02867995
0,0,0,0,0,1,0,0,1,0,0,0,-0.02867995
0,0,0,0,0,0,1,0,1,0,0,0,-0.02867995
1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-0.03641005
0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-0.03641005
0,0,1,0,0,0,0,-1,-1,-1,-1,-1,-0.03641005
0,0,0,1,0,0,0,-1,-1,-1,-1,-1,-0.03641005
0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-0.03641005
0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-0.03641005
0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-0.03641005
1,0,0,0,0,0,0,-1,-1,-1,-1,-1,0.00979134999999999
0,1,0,0,0,0,0,-1,-1,-1,-1,-1,0.00979134999999999
0,0,1,0,0,0,0,-1,-1,-1,-1,-1,0.00979134999999999
0,0,0,1,0,0,0,-1,-1,-1,-1,-1,0.00979134999999999
0,0,0,0,1,0,0,-1,-1,-1,-1,-1,0.00979134999999999
0,0,0,0,0,1,0,-1,-1,-1,-1,-1,0.00979134999999999
0,0,0,0,0,0,1,-1,-1,-1,-1,-1,0.00979134999999999
1,0,0,0,0,0,0,0,1,0,0,0,-0.04333845
0,1,0,0,0,0,0,0,1,0,0,0,-0.04333845
0,0,1,0,0,0,0,0,1,0,0,0,-0.04333845
0,0,0,1,0,0,0,0,1,0,0,0,-0.04333845
0,0,0,0,1,0,0,0,1,0,0,0,-0.04333845
0,0,0,0,0,1,0,0,1,0,0,0,-0.04333845
0,0,0,0,0,0,1,0,1,0,0,0,-0.04333845
1,0,0,0,0,0,0,0,1,0,0,0,-0.02055735
0,1,0,0,0,0,0,0,1,0,0,0,-0.02055735
0,0,1,0,0,0,0,0,1,0,0,0,-0.02055735
0,0,0,1,0,0,0,0,1,0,0,0,-0.02055735
0,0,0,0,1,0,0,0,1,0,0,0,-0.02055735
0,0,0,0,0,1,0,0,1,0,0,0,-0.02055735
1,0,0,0,0,0,0,0,1,0,0,0,0.02667495
0,1,0,0,0,0,0,0,1,0,0,0,0.02667495
0,0,1,0,0,0,0,0,1,0,0,0,0.02667495
0,0,0,1,0,0,0,0,1,0,0,0,0.02667495
